id,title,sector,sector_confidence,sector_flag,country,country_confidence,country_flag,year,year_method,year_confidence,year_flag,report_type,type_note,type_confidence,type_flag,sroi_ratio,ratio_confidence,ratio_flag,quality_pct,n_quality_flags,all_flags
217,Reports Database:Shaw Trust. Making a difference: Our year in review 2013-2014,employment,MEDIUM,NARROW margin over education (score diff=1),UK,HIGH,,2013,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,4,SECTOR: NARROW margin over education (score diff=1) | YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p2_understand_changes: WEAK — only 1 keyword; may be coincidental | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
218,Reports Database:Helping More People. Shelter impact report 2012/13,housing,HIGH,,UK,HIGH,,2012,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,12.5,1,TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental
219,Reports Database:Keys to the Future: An independent evaluation of Shelter’s Chil,housing,HIGH,,UK,MEDIUM,NARROW margin (1),,scraped_date_fallback,NONE,UNKNOWN YEAR — scraped date not used; set to null,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,43.8,2,COUNTRY: NARROW margin (1) | YEAR: UNKNOWN YEAR — scraped date not used; set to null | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
220,Reports Database:Keys to the Future: An independent evaluation of Shelter’s Chil,housing,MEDIUM,NARROW margin over education (score diff=1),UK,HIGH,,2006,modal_3000chars,LOW,LOW CONFIDENCE — may be reference year,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,1,SECTOR: NARROW margin over education (score diff=1) | YEAR: LOW CONFIDENCE — may be reference year | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
221,Reports Database:Wales Council for Voluntary Action Impact report 2013-14,arts_culture,MEDIUM,NARROW margin over None (score diff=1),UK,MEDIUM,,2014,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,31.2,3,SECTOR: NARROW margin over None (score diff=1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
222,Reports Database:Refugee Council Impact Report 2012-2013,housing,LOW,TIED between housing and social_inclusion — ambiguous,UK,MEDIUM,,2013,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,12.5,1,SECTOR: TIED between housing and social_inclusion — ambiguous | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
223,Reports Database:Refugee Council Impact Report 2013-2014,health,LOW,TIED between health and social_inclusion — ambiguous,UK,MEDIUM,,2014,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,31.2,3,SECTOR: TIED between health and social_inclusion — ambiguous | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
224,Reports Database:CAB volunteering – how everyone benefits. The value of CAB volu,employment,MEDIUM,NARROW margin over health (score diff=1),Unknown,NONE,UNKNOWN COUNTRY — manual review needed,2014,modal_3000chars,LOW,LOW CONFIDENCE — may be reference year,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,3,SECTOR: NARROW margin over health (score diff=1) | COUNTRY: UNKNOWN COUNTRY — manual review needed | YEAR: LOW CONFIDENCE — may be reference year | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
225,Reports Database:Citizens Advice Bureau: our impact on consumer choices,employment,LOW,TIED between employment and education — ambiguous,Unknown,NONE,UNKNOWN COUNTRY — manual review needed,,scraped_date_fallback,NONE,UNKNOWN YEAR — scraped date not used; set to null,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,31.2,2,SECTOR: TIED between employment and education — ambiguous | COUNTRY: UNKNOWN COUNTRY — manual review needed | YEAR: UNKNOWN YEAR — scraped date not used; set to null | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives
226,Reports Database:Citizens Advice Bureau: our impact on debt and finances,other,LOW,UNCLASSIFIED — manual review needed,Unknown,NONE,UNKNOWN COUNTRY — manual review needed,,scraped_date_fallback,NONE,UNKNOWN YEAR — scraped date not used; set to null,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,,0,SECTOR: UNCLASSIFIED — manual review needed | COUNTRY: UNKNOWN COUNTRY — manual review needed | YEAR: UNKNOWN YEAR — scraped date not used; set to null | TYPE: ASSUMED EVALUATIVE — no keyword found
227,Reports Database:The National Autistic Society Impact Report 2014,disability,LOW,TIED between disability and education — ambiguous,UK,MEDIUM,NARROW margin (1),2014,modal_800chars,MEDIUM,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,25.0,2,SECTOR: TIED between disability and education — ambiguous | COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental
228,Reports Database:National Energy Action Annual Impact Report 2013-2014,social_inclusion,MEDIUM,,UK,HIGH,,2013,title,MEDIUM,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,25.0,2,TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
229,Reports Database:LEM Report 3: Measuring Museum Impacts,arts_culture,MEDIUM,NARROW margin over education (score diff=1),Australia,LOW,TIED Australia/USA,2010,modal_3000chars,LOW,LOW CONFIDENCE — may be reference year,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,3,SECTOR: NARROW margin over education (score diff=1) | COUNTRY: TIED Australia/USA | YEAR: LOW CONFIDENCE — may be reference year | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
230,Reports Database:Quick Reads Impact Evaluation Report 2012-13,education,MEDIUM,,UK,MEDIUM,NARROW margin (1),2013,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,5,COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
231,Reports Database:Fields in Trust Impact Report 2013,elderly,LOW,TIED between elderly and sports — ambiguous,UK,HIGH,,2013,modal_800chars,MEDIUM,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,25.0,3,SECTOR: TIED between elderly and sports — ambiguous | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
232,Reports Database:Quids in: The impact of financial skills training for social ho,housing,MEDIUM,NARROW margin over employment (score diff=1),UK,MEDIUM,,2012,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,2,SECTOR: NARROW margin over employment (score diff=1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
233,"Reports Database:“We’ll meet again – don’t know where, don’t know when” Supporti",education,LOW,TIED between education and elderly — ambiguous,UK,LOW,TIED UK/USA,2014,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,31.2,0,SECTOR: TIED between education and elderly — ambiguous | COUNTRY: TIED UK/USA | TYPE: ASSUMED EVALUATIVE — no keyword found
234,Reports Database:Caring dads safer children: interim evaluation report,health,LOW,TIED between health and housing — ambiguous,Unknown,NONE,UNKNOWN COUNTRY — manual review needed,2014,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,43.8,1,SECTOR: TIED between health and housing — ambiguous | COUNTRY: UNKNOWN COUNTRY — manual review needed | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental
235,Reports Database:Baby Steps: evidence from a relationships-based perinatal educa,education,MEDIUM,NARROW margin over health (score diff=1),Unknown,NONE,UNKNOWN COUNTRY — manual review needed,2015,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,2,SECTOR: NARROW margin over health (score diff=1) | COUNTRY: UNKNOWN COUNTRY — manual review needed | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
236,Reports Database:Helping parents cope with babies’ crying: Evaluation of a pilot,disability,LOW,TIED between disability and health — ambiguous,UK,MEDIUM,NARROW margin (1),2014,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,18.8,0,SECTOR: TIED between disability and health — ambiguous | COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found
237,Reports Database:Turn the Page: learning from a  manualised approach to treating,housing,LOW,TIED between housing and employment — ambiguous,UK,MEDIUM,NARROW margin (1),2014,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,43.8,2,SECTOR: TIED between housing and employment — ambiguous | COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
238,Reports Database:Contact the Elderly Impact Report 2012/13,elderly,MEDIUM,,UK,HIGH,,2012,explicit_pattern,HIGH,,Forecast,keyword_match,MEDIUM,,,N/A,,12.5,1,QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental
239,Reports Database:CASE Kent Impact Report 2014,housing,LOW,TIED between housing and employment — ambiguous,UK,MEDIUM,,2014,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,18.8,2,SECTOR: TIED between housing and employment — ambiguous | YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental
240,Reports Database:Give & Gain Day 2013 Wales Impact Report,education,LOW,TIED between education and community — ambiguous,UK,HIGH,,2013,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,31.2,2,SECTOR: TIED between education and community — ambiguous | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
241,Reports Database:One Year On: The impact of our 2012 Accelerator course,housing,LOW,TIED between housing and employment — ambiguous,UK,LOW,TIED UK/Kenya,2012,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,18.8,2,SECTOR: TIED between housing and employment — ambiguous | COUNTRY: TIED UK/Kenya | YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p2_understand_changes: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
243,Reports Database:Measuring the Difference: the economic and social impact of the,education,MEDIUM,,UK,MEDIUM,,2013,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,50.0,5,YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
244,Reports Database:The Impact of Universities on the UK Economy,education,HIGH,,UK,MEDIUM,NARROW margin (1),2011,modal_3000chars,LOW,LOW CONFIDENCE — may be reference year,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,18.8,2,COUNTRY: NARROW margin (1) | YEAR: LOW CONFIDENCE — may be reference year | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives
245,Reports Database:Social Return on Investment for the Vineburgh Regeneration Init,housing,HIGH,,UK,MEDIUM,NARROW margin (1),2014,explicit_pattern,HIGH,,Forecast,keyword_match,MEDIUM,,,N/A,,81.2,1,COUNTRY: NARROW margin (1) | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental
247,Reports Database:OnSide Youth Zones; Defining the Impact of a Youth Zone,youth,LOW,TIED between youth and arts_culture — ambiguous,UK,MEDIUM,,2015,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,3,SECTOR: TIED between youth and arts_culture — ambiguous | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
248,Reports Database:Transforming Lives; The Social Return on Habitat’s Work in Cana,housing,MEDIUM,NARROW margin over environment (score diff=1),Canada,MEDIUM,NARROW margin (1),2015,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,25.0,1,SECTOR: NARROW margin over environment (score diff=1) | COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental
249,Reports Database:Crest Co-operative’s Social Impact Report 2014/15,housing,LOW,TIED between housing and employment — ambiguous,UK,MEDIUM,NARROW margin (1),2014,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,5,SECTOR: TIED between housing and employment — ambiguous | COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p1_involve_stakeholders: WEAK — only 1 keyword; may be coincidental | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
250,Reports Database:Measuring the Impact of Community Mobilisers,community,MEDIUM,NARROW margin over None (score diff=1),Unknown,NONE,UNKNOWN COUNTRY — manual review needed,,scraped_date_fallback,NONE,UNKNOWN YEAR — scraped date not used; set to null,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,31.2,1,SECTOR: NARROW margin over None (score diff=1) | COUNTRY: UNKNOWN COUNTRY — manual review needed | YEAR: UNKNOWN YEAR — scraped date not used; set to null | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental
